smile,class
CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1,1
CCC=C1OC(=O)c2ccccc21,0
CC(C)(N)Cc1ccccc1,1
Oc1ccc(CCNCCCCCCNCCc2ccccc2)cc1O,1
CC(C)NCC(O)COc1cccc2ccccc12,1
Oc1cccc(O)c1,1
CC(=O)C=C(C)C,0
O=C1NCCN1c1ncc([N+](=O)[O-])s1,1
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,0
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,0
COCCOC(=O)NCCCCC(NC(=O)OCCOC)C(=O)NCCCCCCCOP(C)([O])=O,1
Cc1cccc(C)c1NC(=O)C1CCCCN1C,1
CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,0
CN(C)N=O,0
CC12CCC3c4ccc(O)cc4CC(CCCCCCCCC[S+](O)CCCC(F)(F)C(F)(F)F)C3C1CCC2O,0
Nc1ccn(C2CCC(CO)O2)c(=O)n1,1
COc1ccsc1CNCCC1(c2ccccn2)CCOC2(CCCC2)C1,1
COc1ccc(OC)c(C(O)C(C)N)c1,1
Brc1c(NC2=NCCN2)ccc2nccnc12,1
O=Cc1ccc2c(c1)OCO2,0
CC(=O)OC1(C(C)=O)CCC2C3=CC(Cl)=C4CC(=O)C5CC5C4(C)C3CCC21C,0
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,1
Cc1cc(O)c2ccccc2c1O,0
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,1
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O,1
OCC1OC(O)C(O)C(O)C1O,1
CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,1
COC(=O)C1C(c2ccc(I)cc2)CC2CCC1N2CCCF,0
CC1(C)C(C(=O)O)N2C(=O)CC2S1(=O)=O,0
Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,1
COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,0
O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,0
CCCCCCCC=CC=O,0
CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC1=O)C(C)O,0
C=CCCC(=O)C1=CCCC(C)(C)C1,0
CC(C)NC(=O)COc1cccc(-c2nc(=Nc3ccc4[nH]ncc4c3)c3ccccc3[nH]2)c1,1
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,0
N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1,1
Nc1n[nH]c(N)n1,0
Cc1cc(=O)n(-c2ccccc2)n1C,0
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,1
N=c1[nH]c(C(CCC(=O)O)C(=O)N=C2C(=O)N3C(C(=O)O)=CCSC23)cs1,0
CCCCOc1ccc(CC(=O)NO)cc1,0
O=C(O)CCCN1CCC(OC(c2ccc(Cl)cc2)c2ccccn2)CC1,0
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,0
CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,0
CC(C)(CO)C(O)C(=O)NCCC(=O)O,1
CC(C)Cc1ccc(CC(=O)O)cc1,0
ClCCSCCCl,0
NCCO,0
CS(=O)(=O)NC(=O)CCCC=CCC1C(=O)CC(O)C1C=CC(O)COc1ccccc1,1
Cc1ccc(C(C)(C)C)cc1,0
CN=C(NC#N)NCCSCc1nc[nH]c1C,1
CCCCCCCCCC[N+](C)(C)Cc1ccccc1,0
CCOc1ccccc1OCC1CNCCO1,1
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,1
NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,1
NNc1nncc2ccccc12,0
Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,0
NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1O,0
N=C(N)NCCCC(NC(=O)C1CCCN1C(=O)C1CSSCCC(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,1
Cc1cc(O)ccc1N,0
O=P1(N(CCCl)CCCl)NCCCO1,1
CC(=O)NC1C(N=C(N)N)C=C(C(=O)O)OC1C(O)C(O)CO,1
CC(=O)NC(Cc1ccc2ccccc2c1)C(=O)NC(Cc1ccc(Cl)cc1)C(=O)NC(Cc1cccnc1)C(=O)NC(CO)C(=O)N(C)C(Cc1ccc(O)cc1)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCCNC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(N)=O,0
CNC(C)Cc1ccccc1OC,1
C=CCCCCCCCCC=O,0
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,1
CCC(=O)C=Cc1ccc(OC)cc1,0
CCCCCN=C(N)NN=Cc1c[nH]c2ccc(OC)cc12,1
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,1
C=CCN1CCC23c4c5ccc(O)c4OC2C(OCCOCCOCCOCCOCCOCCOCCOC)CCC3(O)C1C5,0
CC(CNC1CCCCC1)OC(=O)c1ccccc1,1
CC12CCC(CC1=O)C2(C)C,0
O=C1C(O)=C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,1
CCCCCOC(=O)c1ccc(N(C)C)cc1,0
CN1CCN2c3ccccc3Cc3ccccc3C2C1,1
CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,1
CN1CCC23CCCCC2C1Cc1ccc(O)cc13,1
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,0
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,1
CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,0
O=C1CCCCCN1,0
O=c1c(O)c(O)c1=O,0
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1,0
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,1
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1)C(=O)NC(CCCCN)C(=O)N1CCC(N)(C(=O)O)CC1,1
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,0
CC(=O)CC(=O)c1ccccc1,0
C=CC(=O)Nc1cc(N=c2nc(-c3cn(C)c4ccccc34)cc[nH]2)c(OC)cc1N(C)CCN(C)C,1
CC(C)OC(=O)C(C)NP(=O)(COC(C)Cn1cnc2c(=N)[nH]cnc21)Oc1ccccc1,0
OCCCCCCCCCCCCBr,0
O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,0
CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,0
CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,1
C=C(C)C1CCC(C)=CC1c1c(O)cc(CCCCC)cc1O,0
Cc1cn[nH]c1,1
CC(=O)N=c1sc(S(N)(=O)=O)nn1C,0
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0
Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,0
O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,0
Cn1nnc(-c2ccc(-c3ccc(N4CC(CO[P](=O)(=O)O)OC4=O)cc3F)cn2)n1,1
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,1
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,1
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,1
Nc1ccc(Cc2ccc(N)cc2)cc1,0
O=C1CCCCCCCCCCCC(=O)OCCO1,0
CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,1
COCCc1ccc(OCC(O)CNC(C)C)cc1,1
CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O,1
CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,1
CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,1
N=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,1
CCCCC(NC(C)=O)C(=O)NC1CC(=O)NCCCCC(C(=O)O)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CCCN=C(N)N)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2c[nH]cn2)NC1=O,1
Cc1cc(-c2ccc(N=Nc3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c4c3O)c(C)c2)ccc1N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O,0
C=C(C)C(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2)cc1,0
CN1CCN(C(=O)Oc2c3nccnc3c(O)n2-c2ccc(Cl)cn2)CC1,1
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,0
CC1(C)OC2CC3C4CC=C5CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,0
CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC12C,0
Cc1ncc([N+](=O)[O-])n1CC(C)O,0
Nc1nc2[nH]cc(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,1
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,0
COc1cc(CC(C)N)cc(OC)c1OC,0
NC(C(=O)O)C1CC(Cl)=NO1,0
C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21CC,0
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,0
CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)N(CCCCS(=O)(=O)O)c2ccc3ccccc3c21,0
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,0
N=c1[nH]c(=O)c2ncn(COC(CO)CO)c2[nH]1,1
CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,1
Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,0
CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)O)C1=O,0
C1COCCO1,0
O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0
NC(O)=NO,0
N=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,1
O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,0
ClCCCl,1
O=C1C=NC(c2ccccn2)c2cc(Br)ccc2N1,1
CC(C)(N)Cc1ccc(Cl)cc1,1
CCCCON=O,0
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,1
COC1C(CO)OC(OCC2OC(OC3C(CO)OC(C)C(O)C3O)C(O)C(O)C2OC2OC(CO)C(OC)C(O)C2OCCO)C(O)C1O,1
CCOc1ccc(Nc2ccc(C(=C3C=CC(=[N+](CC)Cc4cccc(S(=O)(=O)O)c4)C=C3C)c3ccc(N(CC)Cc4cccc(S(=O)(=O)O)c4)cc3C)cc2)cc1,0
CN(C)c1ccc(N)cc1,0
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1
CC(C)(CO)C(=O)C(O)NCCCO,0
CN1CCC(NC(=O)Nc2ccc(C#N)cc2)CC1c1nc2ccccc2[nH]1,1
O=C(O)CNC(=O)c1ccccc1,0
CC1C(c2ccccc2)OCCN1C,1
CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,1
CCCSc1nc(=NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2[nH]1,1
CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,0
COC12C(=COC(N)=O)c3c(O)c(N)c(C)c(O)c3N1CC1NC12,1
C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)C(C)C1,1
COC(C)(C)CCCC(C)C=O,0
N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2Br)c(Br)c1,0
Nc1[nH]c(=O)ncc1F,1
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,1
O=C(OOC(=O)c1ccccc1)c1ccccc1,0
CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0
O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1,0
CCC(CO)NC(=O)C1=CC2c3cccc4[nH]cc(c34)CC2N(C)C1,1
CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,0
C1CCOC1,0
Cc1[nH]c(=O)c(C#N)cc1-c1ccc2nccn2c1,1
Nc1ccc(C(=O)O)cc1,0
O=[N+]([O-])c1ccc(Cl)cc1Cl,0
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,1
CCCC=CC=O,0
N#Cc1ccnc(N2C(=O)CCC2C(=O)N(c2cncc(F)c2)C(C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,1
O=C(N=c1[nH]c(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,0
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,1
CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,1
CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,1
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CSC12)c1csc(N)n1,0
Oc1ccc2c(c1)CCC(c1ccccc1)C2c1ccc(OCCN2CCCC2)cc1,1
Oc1cn2c(n1)Nc1ccc(Cl)c(Cl)c1C2,1
N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,0
N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,0
O=C(O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)c1ccccc1,1
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0
NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,1
N=C(N)NC(=O)c1nc(Cl)c(=N)[nH]c1N,1
CC(C)(CO)C(O)C(=O)NCCCO,0
O=C(O)C1C(=CCO)OC2CC(=O)N21,0
COc1c(CC=C(C)CCC(=O)O)c(O)c2c(O)occ2c1C,1
CC(Cn1cnc2c(=N)[nH]cnc21)OC[P](=O)(=O)O,0
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1
COc1ccc(CCN2CCC(N=c3[nH]c4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,1
ClC=CCl,0
O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,0
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,1
N=C(N)NCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(N)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(O)=NCC(N)=O,1
COc1ccc(C=O)cc1Cl,0
CC(C)(NC(=O)C1CC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C(O5)C1=O)c1nc(-c2ccccc2)no1,0
Oc1c(I)cc(Cl)c2cccnc12,0
CC(CC=O)CCCC(C)(C)O,0
OCCCCO,0
CCCCOC(=O)c1ccc(N)cc1,0
OCCO,0
CCN(CC)c1ccc(N)cc1,0
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,1
FC(F)(F)C(Cl)Br,1
Nc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,0
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,1
CCCCCC(O)CCC1C(O)CC2Cc3c(cccc3OCC(=O)O)CC21,1
Nc1nc2cc(Cl)ccc2o1,0
CC(C)CC(NC(=O)C(COC(C)(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NNC(N)=O,1
CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,0
OCCCC1CCCC1,0
CCC(C)(C)c1ccc(CC(C)CN2CC(C)OC(C)C2)cc1,0
COc1c2occc2cc2ccc(=O)oc12,1
CCCC1OC2CC3C4CC=C5CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,1
CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,1
CCCC(C)=O,0
CC1CC2C3CC(F)=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CSC12)c1csc(N)n1,1
CCCCCCCCCCCCCCCC(=O)OC(C)C,0
CCC1(c2ccccc2)NC(=O)N(C)C1=O,0
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,1
CC1=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=CC1=N,0
CC(=O)CC(C)C,0
O=C(O)CCC(=O)O,0
O=C1c2ccccc2C(=O)C1c1ccc(Br)cc1,0
CCOP(=S)(OCC)SCCSCC,0
CN(CC=Cc1ccccc1)Cc1cccc2ccccc12,0
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],0
CC12CC(C=O)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,0
Cc1ccccc1,1
CC(C)CC(NC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,1
CCCCCCCCCS(=O)(=O)O,0
CCC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(N)CC(=O)O)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O,1
CCN(CC)CC,0
CCOC(=O)C=CC(=O)OCC,0
N=c1cc[nH]cc1,0
CCCCCCCCCCC(=O)OC1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,1
CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)OCC1(C)O,1
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1C2=Cc1ccc(Cl)cc1,0
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O,1
Cc1ccc(O)c(C(CCN(C(C)C)C(C)C)c2ccccc2)c1,1
Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,1
COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,1
CCCCCCCCCC(=O)NC1C(Oc2c3cc4cc2Oc2ccc(cc2Cl)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C2NC(=O)C(NC(=O)C4NC(=O)C4NC(=O)C(Cc5ccc(c(Cl)c5)O3)NC(=O)C(N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(OC4OC(CO)C(O)C(O)C4O)cc(O)cc3C(C(=O)O)NC2=O)OC(CO)C(O)C1O,0
Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,0
Cc1ccc(NC(=O)C2CCCN(C(=O)c3c(C)cccc3F)C2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F,1
N=c1[nH]c2ccc(OC(F)(F)F)cc2s1,1
CCCCOCCO,0
CC(C)CC(NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,0
CC(C)CCCC(C)C1CCC2C3CC=C4CC(OCCO)CCC4(C)C3CCC12C,0
CCOC(=O)c1ccccc1C(=O)OCC,0
COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(OC)c1O,1
CC(=O)OCC=Cc1ccccc1,0
CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,0
NC(N)=NC(N)=NCCc1ccccc1,0
CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,1
CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,1
CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1,0
CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,1
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0
CCC(C(=O)O)c1ccccc1,1
O=C(C(O)C(O)O)C(O)C(O)CO,1
CCCCCCCCCCCCCOS(=O)(=O)O,0
c1ccc(CC2=NCCN2)cc1,1
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)NC1=O,1
Clc1ccccc1,0
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)CC1Cc3cc(OC)c(OC)cc31)CC2,1
COc1cc2ccc(=NC(C)=O)c3c(c2c(OC)c1OC)CCC(=O)C(O)C3,0
COC(=O)c1ccc(O)cc1,0
CCOC(=O)C(C)(N)Cc1ccc(O)c(O)c1,0
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,0
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,0
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,0
BrC1c2ccccc2-c2ccccc21,0
CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,0
O=[N+]([O-])c1cc([N+](=O)[O-])c(S(=O)(=O)O)c([N+](=O)[O-])c1,0
COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C,1
O=C(O)c1cc(-c2ccccc2)nc2ccccc12,0
NC(CCC(=O)O)C(=O)O,0
CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCC4NCCO)no2)cc1C#N,1
CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,1
CC1Oc2cc(c[nH]c2=N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,1
CCOC(=O)C(CCc1ccccc1)NC1CSC(c2cccs2)CN(CC(=O)O)C1=O,0
CCOc1ccc(NC(N)=O)cc1,0
CC(=O)OCC(=O)C1(O)CCC2C3CC(C)=C4CC(=O)C=CC4(C)C3C(O)CC21C,1
CC(C=CC(C)C(C)(C)O)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,1
O=S(=O)(O)CCCS(=O)(=O)O,1
CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,0
O=C(OC1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,1
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1,0
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1
Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12,0
Cc1cc2nc3ccc(=[N+](C)C)cc-3sc2cc1N,0
COC(=O)C=CC(=O)OCCn1c(O)ccc1O,0
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1
C=CCc1cc(OC)c2c(c1)OCO2,0
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,1
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0
CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C1C2=O,1
CCCCC(O)C=C(C)C=CC=CC(=O)N1CCCC1=O,0
CCCCCCCC=O,0
NC(CS)C(=O)O,0
C=CC[N+]1(C2CC3C4CCC5CC(O)C(N6CCOCC6)CC5(C)C4CCC3(C)C2OC(C)=O)CCCC1,1
C[S+](C)O,0
CCc1c(C)cn(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)c1O,1
